lote;x;y
003C;251306.094942245;7237034.03866232
003C;251307.094942245;7237034.03866232
003C;251308.094942245;7237034.03866232
003C;251309.094942245;7237034.03866232
003C;251310.094942245;7237034.03866232
003C;251311.094942245;7237034.03866232
003C;251312.094942245;7237034.03866232
003C;251313.094942245;7237034.03866232
003C;251314.094942245;7237034.03866232
003C;251315.094942245;7237034.03866232
003C;251316.094942245;7237034.03866232
003C;251317.094942245;7237034.03866232
003C;251318.094942245;7237034.03866232
003C;251319.094942245;7237034.03866232
003C;251320.094942245;7237034.03866232
003C;251321.094942245;7237034.03866232
003C;251322.094942245;7237034.03866232
003C;251323.094942245;7237034.03866232
003C;251324.094942245;7237034.03866232
003C;251325.094942245;7237034.03866232
003C;251326.094942245;7237034.03866232
003C;251327.094942245;7237034.03866232
003C;251328.094942245;7237034.03866232
003C;251329.094942245;7237034.03866232
003C;251330.094942245;7237034.03866232
003C;251331.094942245;7237034.03866232
003C;251332.094942245;7237034.03866232
003C;251333.094942245;7237034.03866232
003C;251334.094942245;7237034.03866232
003C;251300.094942245;7237033.03866232
003C;251301.094942245;7237033.03866232
003C;251302.094942245;7237033.03866232
003C;251303.094942245;7237033.03866232
003C;251304.094942245;7237033.03866232
003C;251305.094942245;7237033.03866232
003C;251306.094942245;7237033.03866232
003C;251307.094942245;7237033.03866232
003C;251308.094942245;7237033.03866232
003C;251309.094942245;7237033.03866232
003C;251310.094942245;7237033.03866232
003C;251311.094942245;7237033.03866232
003C;251312.094942245;7237033.03866232
003C;251313.094942245;7237033.03866232
003C;251314.094942245;7237033.03866232
003C;251315.094942245;7237033.03866232
003C;251316.094942245;7237033.03866232
003C;251317.094942245;7237033.03866232
003C;251318.094942245;7237033.03866232
003C;251319.094942245;7237033.03866232
003C;251320.094942245;7237033.03866232
003C;251321.094942245;7237033.03866232
003C;251322.094942245;7237033.03866232
003C;251323.094942245;7237033.03866232
003C;251324.094942245;7237033.03866232
003C;251325.094942245;7237033.03866232
003C;251326.094942245;7237033.03866232
003C;251327.094942245;7237033.03866232
003C;251328.094942245;7237033.03866232
003C;251329.094942245;7237033.03866232
003C;251330.094942245;7237033.03866232
003C;251331.094942245;7237033.03866232
003C;251332.094942245;7237033.03866232
003C;251333.094942245;7237033.03866232
003C;251334.094942245;7237033.03866232
003C;251300.094942245;7237032.03866232
003C;251301.094942245;7237032.03866232
003C;251302.094942245;7237032.03866232
003C;251303.094942245;7237032.03866232
003C;251304.094942245;7237032.03866232
003C;251305.094942245;7237032.03866232
003C;251306.094942245;7237032.03866232
003C;251307.094942245;7237032.03866232
003C;251308.094942245;7237032.03866232
003C;251309.094942245;7237032.03866232
003C;251310.094942245;7237032.03866232
003C;251311.094942245;7237032.03866232
003C;251312.094942245;7237032.03866232
003C;251313.094942245;7237032.03866232
003C;251314.094942245;7237032.03866232
003C;251315.094942245;7237032.03866232
003C;251316.094942245;7237032.03866232
003C;251317.094942245;7237032.03866232
003C;251318.094942245;7237032.03866232
003C;251319.094942245;7237032.03866232
003C;251320.094942245;7237032.03866232
003C;251321.094942245;7237032.03866232
003C;251322.094942245;7237032.03866232
003C;251323.094942245;7237032.03866232
003C;251324.094942245;7237032.03866232
003C;251325.094942245;7237032.03866232
003C;251326.094942245;7237032.03866232
003C;251327.094942245;7237032.03866232
003C;251328.094942245;7237032.03866232
003C;251329.094942245;7237032.03866232
003C;251330.094942245;7237032.03866232
003C;251331.094942245;7237032.03866232
003C;251332.094942245;7237032.03866232
003C;251333.094942245;7237032.03866232
003C;251334.094942245;7237032.03866232
003C;251300.094942245;7237031.03866232
003C;251301.094942245;7237031.03866232
003C;251302.094942245;7237031.03866232
003C;251303.094942245;7237031.03866232
003C;251304.094942245;7237031.03866232
003C;251305.094942245;7237031.03866232
003C;251306.094942245;7237031.03866232
003C;251307.094942245;7237031.03866232
003C;251308.094942245;7237031.03866232
003C;251309.094942245;7237031.03866232
003C;251310.094942245;7237031.03866232
003C;251311.094942245;7237031.03866232
003C;251312.094942245;7237031.03866232
003C;251313.094942245;7237031.03866232
003C;251314.094942245;7237031.03866232
003C;251315.094942245;7237031.03866232
003C;251316.094942245;7237031.03866232
003C;251317.094942245;7237031.03866232
003C;251318.094942245;7237031.03866232
003C;251319.094942245;7237031.03866232
003C;251320.094942245;7237031.03866232
003C;251321.094942245;7237031.03866232
003C;251322.094942245;7237031.03866232
003C;251323.094942245;7237031.03866232
003C;251324.094942245;7237031.03866232
003C;251325.094942245;7237031.03866232
003C;251326.094942245;7237031.03866232
003C;251327.094942245;7237031.03866232
003C;251328.094942245;7237031.03866232
003C;251329.094942245;7237031.03866232
003C;251330.094942245;7237031.03866232
003C;251331.094942245;7237031.03866232
003C;251332.094942245;7237031.03866232
003C;251333.094942245;7237031.03866232
003C;251334.094942245;7237031.03866232
003C;251300.094942245;7237030.03866232
003C;251301.094942245;7237030.03866232
003C;251302.094942245;7237030.03866232
003C;251303.094942245;7237030.03866232
003C;251304.094942245;7237030.03866232
003C;251305.094942245;7237030.03866232
003C;251306.094942245;7237030.03866232
003C;251307.094942245;7237030.03866232
003C;251308.094942245;7237030.03866232
003C;251309.094942245;7237030.03866232
003C;251310.094942245;7237030.03866232
003C;251311.094942245;7237030.03866232
003C;251312.094942245;7237030.03866232
003C;251313.094942245;7237030.03866232
003C;251314.094942245;7237030.03866232
003C;251315.094942245;7237030.03866232
003C;251316.094942245;7237030.03866232
003C;251317.094942245;7237030.03866232
003C;251318.094942245;7237030.03866232
003C;251319.094942245;7237030.03866232
003C;251320.094942245;7237030.03866232
003C;251321.094942245;7237030.03866232
003C;251322.094942245;7237030.03866232
003C;251323.094942245;7237030.03866232
003C;251324.094942245;7237030.03866232
003C;251325.094942245;7237030.03866232
003C;251326.094942245;7237030.03866232
003C;251327.094942245;7237030.03866232
003C;251328.094942245;7237030.03866232
003C;251329.094942245;7237030.03866232
003C;251330.094942245;7237030.03866232
003C;251331.094942245;7237030.03866232
003C;251332.094942245;7237030.03866232
003C;251333.094942245;7237030.03866232
003C;251334.094942245;7237030.03866232
003C;251300.094942245;7237029.03866232
003C;251301.094942245;7237029.03866232
003C;251302.094942245;7237029.03866232
003C;251303.094942245;7237029.03866232
003C;251304.094942245;7237029.03866232
003C;251305.094942245;7237029.03866232
003C;251306.094942245;7237029.03866232
003C;251307.094942245;7237029.03866232
003C;251308.094942245;7237029.03866232
003C;251309.094942245;7237029.03866232
003C;251310.094942245;7237029.03866232
003C;251311.094942245;7237029.03866232
003C;251312.094942245;7237029.03866232
003C;251313.094942245;7237029.03866232
003C;251314.094942245;7237029.03866232
003C;251315.094942245;7237029.03866232
003C;251316.094942245;7237029.03866232
003C;251317.094942245;7237029.03866232
003C;251318.094942245;7237029.03866232
003C;251319.094942245;7237029.03866232
003C;251320.094942245;7237029.03866232
003C;251321.094942245;7237029.03866232
003C;251322.094942245;7237029.03866232
003C;251323.094942245;7237029.03866232
003C;251324.094942245;7237029.03866232
003C;251325.094942245;7237029.03866232
003C;251326.094942245;7237029.03866232
003C;251327.094942245;7237029.03866232
003C;251328.094942245;7237029.03866232
003C;251329.094942245;7237029.03866232
003C;251330.094942245;7237029.03866232
003C;251331.094942245;7237029.03866232
003C;251332.094942245;7237029.03866232
003C;251333.094942245;7237029.03866232
003C;251334.094942245;7237029.03866232
003C;251300.094942245;7237028.03866232
003C;251301.094942245;7237028.03866232
003C;251302.094942245;7237028.03866232
003C;251303.094942245;7237028.03866232
003C;251304.094942245;7237028.03866232
003C;251305.094942245;7237028.03866232
003C;251306.094942245;7237028.03866232
003C;251307.094942245;7237028.03866232
003C;251308.094942245;7237028.03866232
003C;251309.094942245;7237028.03866232
003C;251310.094942245;7237028.03866232
003C;251311.094942245;7237028.03866232
003C;251312.094942245;7237028.03866232
003C;251313.094942245;7237028.03866232
003C;251314.094942245;7237028.03866232
003C;251315.094942245;7237028.03866232
003C;251316.094942245;7237028.03866232
003C;251317.094942245;7237028.03866232
003C;251318.094942245;7237028.03866232
003C;251319.094942245;7237028.03866232
003C;251320.094942245;7237028.03866232
003C;251321.094942245;7237028.03866232
003C;251322.094942245;7237028.03866232
003C;251323.094942245;7237028.03866232
003C;251324.094942245;7237028.03866232
003C;251325.094942245;7237028.03866232
003C;251326.094942245;7237028.03866232
003C;251327.094942245;7237028.03866232
003C;251328.094942245;7237028.03866232
003C;251329.094942245;7237028.03866232
003C;251330.094942245;7237028.03866232
003C;251331.094942245;7237028.03866232
003C;251332.094942245;7237028.03866232
003C;251333.094942245;7237028.03866232
003C;251334.094942245;7237028.03866232
003C;251300.094942245;7237027.03866232
003C;251301.094942245;7237027.03866232
003C;251302.094942245;7237027.03866232
003C;251303.094942245;7237027.03866232
003C;251304.094942245;7237027.03866232
003C;251305.094942245;7237027.03866232
003C;251306.094942245;7237027.03866232
003C;251307.094942245;7237027.03866232
003C;251308.094942245;7237027.03866232
003C;251309.094942245;7237027.03866232
003C;251310.094942245;7237027.03866232
003C;251311.094942245;7237027.03866232
003C;251312.094942245;7237027.03866232
003C;251313.094942245;7237027.03866232
003C;251314.094942245;7237027.03866232
003C;251315.094942245;7237027.03866232
003C;251316.094942245;7237027.03866232
003C;251317.094942245;7237027.03866232
003C;251318.094942245;7237027.03866232
003C;251319.094942245;7237027.03866232
003C;251320.094942245;7237027.03866232
003C;251321.094942245;7237027.03866232
003C;251322.094942245;7237027.03866232
003C;251323.094942245;7237027.03866232
003C;251324.094942245;7237027.03866232
003C;251325.094942245;7237027.03866232
003C;251326.094942245;7237027.03866232
003C;251327.094942245;7237027.03866232
003C;251328.094942245;7237027.03866232
003C;251329.094942245;7237027.03866232
003C;251330.094942245;7237027.03866232
003C;251331.094942245;7237027.03866232
003C;251332.094942245;7237027.03866232
003C;251333.094942245;7237027.03866232
003C;251334.094942245;7237027.03866232
003C;251300.094942245;7237026.03866232
003C;251301.094942245;7237026.03866232
003C;251302.094942245;7237026.03866232
003C;251303.094942245;7237026.03866232
003C;251304.094942245;7237026.03866232
003C;251305.094942245;7237026.03866232
003C;251306.094942245;7237026.03866232
003C;251307.094942245;7237026.03866232
003C;251308.094942245;7237026.03866232
003C;251309.094942245;7237026.03866232
003C;251310.094942245;7237026.03866232
003C;251311.094942245;7237026.03866232
003C;251312.094942245;7237026.03866232
003C;251313.094942245;7237026.03866232
003C;251314.094942245;7237026.03866232
003C;251315.094942245;7237026.03866232
003C;251316.094942245;7237026.03866232
003C;251317.094942245;7237026.03866232
003C;251318.094942245;7237026.03866232
003C;251319.094942245;7237026.03866232
003C;251320.094942245;7237026.03866232
003C;251321.094942245;7237026.03866232
003C;251322.094942245;7237026.03866232
003C;251323.094942245;7237026.03866232
003C;251324.094942245;7237026.03866232
003C;251325.094942245;7237026.03866232
003C;251326.094942245;7237026.03866232
003C;251327.094942245;7237026.03866232
003C;251328.094942245;7237026.03866232
003C;251329.094942245;7237026.03866232
003C;251330.094942245;7237026.03866232
003C;251331.094942245;7237026.03866232
003C;251332.094942245;7237026.03866232
003C;251333.094942245;7237026.03866232
003C;251334.094942245;7237026.03866232
003C;251300.094942245;7237025.03866232
003C;251301.094942245;7237025.03866232
003C;251302.094942245;7237025.03866232
003C;251303.094942245;7237025.03866232
003C;251304.094942245;7237025.03866232
003C;251305.094942245;7237025.03866232
003C;251306.094942245;7237025.03866232
003C;251307.094942245;7237025.03866232
003C;251308.094942245;7237025.03866232
003C;251309.094942245;7237025.03866232
003C;251310.094942245;7237025.03866232
003C;251311.094942245;7237025.03866232
003C;251312.094942245;7237025.03866232
003C;251313.094942245;7237025.03866232
003C;251314.094942245;7237025.03866232
003C;251315.094942245;7237025.03866232
003C;251316.094942245;7237025.03866232
003C;251317.094942245;7237025.03866232
003C;251318.094942245;7237025.03866232
003C;251319.094942245;7237025.03866232
003C;251320.094942245;7237025.03866232
003C;251321.094942245;7237025.03866232
003C;251322.094942245;7237025.03866232
003C;251323.094942245;7237025.03866232
003C;251324.094942245;7237025.03866232
003C;251325.094942245;7237025.03866232
003C;251326.094942245;7237025.03866232
003C;251327.094942245;7237025.03866232
003C;251328.094942245;7237025.03866232
003C;251329.094942245;7237025.03866232
003C;251330.094942245;7237025.03866232
003C;251331.094942245;7237025.03866232
003C;251332.094942245;7237025.03866232
003C;251333.094942245;7237025.03866232
003C;251334.094942245;7237025.03866232
003C;251300.094942245;7237024.03866232
003C;251301.094942245;7237024.03866232
003C;251302.094942245;7237024.03866232
003C;251303.094942245;7237024.03866232
